0.1 0.6439318436712977 0.6439318436715024 0.4113880283373305 0.998556719960254 0.999962097464518 (0.1511220286129623+4.3039001777913175e-18j)
0.2 0.6362426437577837 0.6362426437574179 0.3981310338007181 0.994172904414119 0.999850234272563 (0.27086400175283476+1.023589882749513e-18j)
0.30000000000000004 0.6290003889782898 0.6290003889797618 0.3854222156897462 0.9868512704804566 0.9996668191961423 (0.38860768119896744+2.416093810144459e-18j)
0.4 0.6224112162119854 0.6224112162125428 0.3735205731622808 0.9767031765760129 0.9994139250644543 (0.5050017442425009-1.1022911054767397e-18j)
0.5 0.6162378908301418 0.6162378908300418 0.3621163670613556 0.9639411104391663 0.9990932331126313 (0.6261895417272558-2.6934854863560653e-18j)
0.6 0.6106379076332672 0.6106379076332317 0.3513940572334616 0.9487680755838936 0.99870390610405 (0.747673956189857-5.485850992288235e-19j)
0.7000000000000001 0.6054127008543326 0.6054127008544333 0.3410858171909147 0.9314277000571126 0.9982434962309025 (0.8724503799386596-1.771747124297236e-18j)
0.8 0.6002128650927805 0.6002128650961578 0.3307442320310685 0.9120854185504431 0.9977104819728073 (0.9947136008393707-7.82577633699231e-18j)
0.9 0.5957139632471835 0.5957139632488214 0.32117924247344665 0.8909017317127672 0.99710128860247 (1.11608299992943-9.247931551751184e-18j)
1.0 0.5912465651088817 0.5912465651082359 0.31153371621020987 0.8678751084096282 0.996405359646088 (1.2365288020483607-8.464307523364837e-18j)
1.1 0.5870702675458122 0.5870702675505077 0.3020950860674682 0.8430671078037404 0.9956160709757433 (1.3570233888500518-1.0489832533019209e-17j)
1.2000000000000002 0.5831136494735439 0.5831136494783995 0.29273964116873596 0.8164129190287959 0.9947250568997611 (1.4770552165982962-1.1482227072581218e-17j)
1.3000000000000003 0.5792187185593738 0.5792187185537743 0.2832331982671717 0.7877424010172862 0.993717871603452 (1.5968678728886458-1.3174661004434315e-17j)
1.4000000000000001 0.5755393423087803 0.5755393423077539 0.2737108776572529 0.7568655871560284 0.9925783448043568 (1.7172325070744332-1.7017117502756454e-17j)
1.5000000000000002 0.5719948556982157 0.5719948557024902 0.26401918829456034 0.7235006102226601 0.9912885118100146 (1.8384019470154225-2.4181606335201153e-17j)
1.6 0.568534860692363 0.5685348606943637 0.25402371239246685 0.6871610871287807 0.9898204858364178 (1.95965602150527-3.1283405228955424e-17j)
1.7000000000000002 0.5652536171299719 0.5652536171308099 0.24375340821192587 0.6473748957015221 0.9881507295809867 (2.080750324605003-3.333260037294636e-17j)
1.8000000000000003 0.5622035172261375 0.5622035172239308 0.2331609576719151 0.6035325022011567 0.9862512695304079 (2.2012842317274175-1.5701275455429538e-17j)
1.9000000000000001 0.5589998318541628 0.5589998318418667 0.22165479777624297 0.5549135181841283 0.9841034325120364 (2.321700033701943-1.7607863996914884e-17j)
2.0 0.5558660733542782 0.555866073344724 0.2093105736363668 0.5007301808021172 0.9817008688132082 (2.442393782342752-6.917104955131891e-18j)
2.1 0.5527231775617462 0.5527231775600784 0.19573874714745598 0.43971123412806745 0.9790558657343027 (2.5630499502489745-1.864430052610128e-17j)
2.2 0.5495103564688817 0.5495103564721804 0.18034276740833488 0.36973217865756436 0.9762264065206768 (2.6831506217209427-9.607742956972211e-18j)
2.3000000000000003 0.5459829317490352 0.5459829317717398 0.16165623458826464 0.2860154293631402 0.9734147991447666 (2.801981099250728-1.3385979541225063e-17j)
2.4000000000000004 0.5414296536821658 0.5414296536887111 0.13312213963110547 0.16353223730532634 0.9716222641044059 (2.916965826397535-3.2147175267430126e-17j)
