-4.000000000000000000e+00 1.225402188503279827e-03
-3.985971943887775648e+00 1.235198131328712947e-03
-3.971943887775551296e+00 1.245113527519362343e-03
-3.957915831663326500e+00 1.255150350549498299e-03
-3.943887775551102148e+00 1.265310615271160585e-03
-3.929859719438877796e+00 1.275596378970621095e-03
-3.915831663326653445e+00 1.286009742456549433e-03
-3.901803607214428649e+00 1.296552851181318649e-03
-3.887775551102204297e+00 1.307227896396491321e-03
-3.873747494989979945e+00 1.318037116343671010e-03
-3.859719438877755593e+00 1.328982797482214850e-03
-3.845691382765531241e+00 1.340067275754541938e-03
-3.831663326653306445e+00 1.351292937891240831e-03
-3.817635270541082093e+00 1.362662222756631228e-03
-3.803607214428857741e+00 1.374177622736670471e-03
-3.789579158316633389e+00 1.385841685170682413e-03
-3.775551102204408593e+00 1.397657013828499176e-03
-3.761523046092184241e+00 1.409626270434590064e-03
-3.747494989979959890e+00 1.421752176241054605e-03
-3.733466933867735538e+00 1.434037513651357978e-03
-3.719438877755511186e+00 1.446485127896443394e-03
-3.705410821643286390e+00 1.459097928765546370e-03
-3.691382765531062038e+00 1.471878892393429150e-03
-3.677354709418837686e+00 1.484831063106620882e-03
-3.663326653306613334e+00 1.497957555330369861e-03
-3.649298597194388982e+00 1.511261555559273786e-03
-3.635270541082164186e+00 1.524746324393622208e-03
-3.621242484969939834e+00 1.538415198644102260e-03
-3.607214428857715482e+00 1.552271593507827769e-03
-3.593186372745491131e+00 1.566319004817987633e-03
-3.579158316633266779e+00 1.580561011370862443e-03
-3.565130260521041983e+00 1.595001277332448860e-03
-3.551102204408817631e+00 1.609643554728397777e-03
-3.537074148296593279e+00 1.624491686020865374e-03
-3.523046092184368483e+00 1.639549606775246495e-03
-3.509018036072144131e+00 1.654821348421117158e-03
-3.494989979959919779e+00 1.670311041110838536e-03
-3.480961923847695427e+00 1.686022916680619127e-03
-3.466933867735471075e+00 1.701961311717551176e-03
-3.452905811623246279e+00 1.718130670737887979e-03
-3.438877755511021928e+00 1.734535549481222398e-03
-3.424849699398797576e+00 1.751180618325444416e-03
-3.410821643286573224e+00 1.768070665828125766e-03
-3.396793587174348872e+00 1.785210602400174413e-03
-3.382765531062124076e+00 1.802605464117445523e-03
-3.368737474949899724e+00 1.820260416677058068e-03
-3.354709418837675372e+00 1.838180759505278570e-03
-3.340681362725451020e+00 1.856371930024026647e-03
-3.326653306613226668e+00 1.874839508084373075e-03
-3.312625250501001872e+00 1.893589220574916614e-03
-3.298597194388777520e+00 1.912626946214471746e-03
-3.284569138276553169e+00 1.931958720538671159e-03
-3.270541082164328373e+00 1.951590741091738766e-03
-3.256513026052104465e+00 1.971529372834204125e-03
-3.242484969939879669e+00 1.991781153780571804e-03
-3.228456913827655317e+00 2.012352800880096420e-03
-3.214428857715430965e+00 2.033251216157939880e-03
-3.200400801603206169e+00 2.054483493133593165e-03
-3.186372745490981817e+00 2.076056923537990609e-03
-3.172344689378757465e+00 2.097979004352948373e-03
-3.158316633266533113e+00 2.120257445200624587e-03
-3.144288577154308761e+00 2.142900176116456154e-03
