-4.000000000000000000e+00 2.564672377869987082e-03
-3.964824120603015256e+00 2.623336629753002334e-03
-3.929648241206030068e+00 2.684117671352843730e-03
-3.894472361809045324e+00 2.747121978114004659e-03
-3.859296482412060136e+00 2.812462982858692385e-03
-3.824120603015075393e+00 2.880261639737615158e-03
-3.788944723618090649e+00 2.950647043088315720e-03
-3.753768844221105461e+00 3.023757107475257607e-03
-3.718592964824120717e+00 3.099739316013560165e-03
-3.683417085427135529e+00 3.178751545029421827e-03
-3.648241206030150785e+00 3.260962974210569482e-03
-3.613065326633165597e+00 3.346555092668906592e-03
-3.577889447236180853e+00 3.435722812811646109e-03
-3.542713567839196109e+00 3.528675705630257130e-03
-3.507537688442210921e+00 3.625639373016826573e-03
-3.472361809045226178e+00 3.726856975059771818e-03
-3.437185929648241434e+00 3.832590933028076109e-03
-3.402010050251256246e+00 3.943124832012675877e-03
-3.366834170854271502e+00 4.058765551075958940e-03
-3.331658291457286314e+00 4.179845653418249804e-03
-3.296482412060301570e+00 4.306726074724103077e-03
-3.261306532663316382e+00 4.439799154814590317e-03
-3.226130653266331638e+00 4.579492066498610549e-03
-3.190954773869346894e+00 4.726270706899863595e-03
-3.155778894472361706e+00 4.880644132013954410e-03
-3.120603015075376963e+00 5.043169637744659289e-03
-3.085427135678392219e+00 5.214458626511667139e-03
-3.050251256281407031e+00 5.395183462887299247e-03
-3.015075376884421843e+00 5.586085654690003781e-03
-2.979899497487437099e+00 5.787986014770287596e-03
-2.944723618090452355e+00 6.001798335052326190e-03
-2.909547738693467167e+00 6.228550652176559517e-03
-2.874371859296482423e+00 6.469422020526052058e-03
-2.839195979899497679e+00 6.725744004250108592e-03
-2.804020100502512491e+00 6.998786555791550699e-03
-2.768844221105527748e+00 7.290093325867093819e-03
-2.733668341708543004e+00 7.601999321631011663e-03
-2.698492462311557816e+00 7.935252286339917333e-03
-2.663316582914572628e+00 8.291359448361790285e-03
-2.628140703517587884e+00 8.675783791235873108e-03
-2.592964824120603140e+00 9.090855095494627947e-03
-2.557788944723617952e+00 9.537551798120094335e-03
-2.522613065326633208e+00 1.001794785465024915e-02
-2.487437185929648464e+00 1.054047387669102866e-02
-2.452261306532663276e+00 1.110739114675084356e-02
-2.417085427135678088e+00 1.173154396674509423e-02
-2.381909547738693789e+00 1.241500622630326532e-02
-2.346733668341708601e+00 1.315438184825028049e-02
-2.311557788944723413e+00 1.396672573782056087e-02
-2.276381909547738669e+00 1.487043666982445014e-02
-2.241206030150753925e+00 1.588170316147471256e-02
-2.206030150753768737e+00 1.700927118215027345e-02
-2.170854271356783993e+00 1.826304361289359662e-02
-2.135678391959799249e+00 1.966372486130033362e-02
-2.100502512562814061e+00 2.125230266990030606e-02
-2.065326633165828873e+00 2.307525836548717652e-02
-2.030150753768844130e+00 2.519507432336938468e-02
-1.994974874371859386e+00 2.761529689558084311e-02
-1.959798994974874198e+00 3.041217688647734549e-02
-1.924623115577889454e+00 3.372065385307013857e-02
-1.889447236180904710e+00 3.769420793921024471e-02
-1.854271356783919522e+00 4.253169821166945946e-02
-1.819095477386934778e+00 4.840204958496528015e-02
-1.783919597989949590e+00 5.566137076571264081e-02
-1.748743718592964846e+00 6.499363171355766744e-02
-1.713567839195980103e+00 7.730677536017893647e-02
-1.678391959798994915e+00 9.384807626473345987e-02
-1.643216080402010171e+00 1.169858110748515506e-01
-1.608040201005024983e+00 1.515135330498790789e-01
-1.572864321608040239e+00 2.070132452321987726e-01
-1.537688442211055495e+00 3.042129840598839507e-01
-1.502512562814070307e+00 4.911367478923648888e-01
-1.467336683417085563e+00 8.104438091750522100e-01
-1.432160804020100375e+00 1.177886408553383779e+00
-1.396984924623115631e+00 1.510742738505325589e+00
-1.361809045226130888e+00 1.706814152376401550e+00
